endpoint,operation,input_size,cycles,usec
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,4
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,44081,5
client,verify,16,15558,6
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,0,0
client,verify,16,12965,5
client,digest,16,7779,4
server,verify,16,20744,8
server,digest,16,15558,7
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,15558,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,7779,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,15558,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,7779,4
server,verify,16,12965,6
server,digest,16,7779,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,18151,7
server,digest,16,12965,4
client,verify,16,15558,6
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,5
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,15558,5
client,digest,16,10372,4
server,verify,16,15558,5
server,digest,16,0,0
client,verify,16,12965,5
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,15558,6
client,digest,16,0,0
server,verify,16,15558,5
server,digest,16,10372,4
client,verify,16,0,0
client,digest,16,10372,4
server,verify,16,15558,5
server,digest,16,12965,5
client,verify,16,15558,5
client,digest,16,0,0
server,verify,16,12965,5
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,12965,4
server,verify,16,15558,7
server,digest,16,15558,5
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,0,0
server,digest,16,25930,10
client,verify,16,15558,7
client,digest,16,10372,4
server,verify,16,15558,6
server,digest,16,0,0
client,verify,16,12965,4
client,digest,16,10372,3
server,verify,16,0,0
server,digest,16,10372,4
client,verify,16,0,0
client,digest,16,7779,4
server,verify,16,0,0
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,0,0
server,verify,16,12965,4
server,digest,16,10372,4
client,verify,16,0,0
client,digest,16,10372,4
server,verify,16,0,0
server,digest,16,10372,4
client,verify,16,0,0
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,0,0
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,0,0
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,0,0
server,digest,16,7779,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,2593,1
client,digest,16,10372,4
server,verify,16,0,0
server,digest,16,10372,4
client,verify,16,0,0
client,digest,16,7779,4
server,verify,16,12965,4
server,digest,16,10372,5
client,verify,16,0,0
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,7779,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,4
server,digest,16,0,0
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,7779,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,7779,4
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,0,0
client,verify,16,15558,6
client,digest,16,10372,4
server,verify,16,15558,6
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,15558,6
server,digest,16,10372,5
client,verify,16,31116,11
client,digest,16,20744,6
server,verify,16,36302,13
server,digest,16,20744,7
client,verify,16,51860,20
client,digest,16,51860,20
server,verify,16,15558,6
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,15558,5
server,digest,16,12965,4
client,verify,16,12965,5
client,digest,16,7779,4
server,verify,16,12965,5
server,digest,16,7779,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,6
server,digest,16,10372,4
client,verify,16,15558,5
client,digest,16,12965,5
server,verify,16,337090,130
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,12965,6
server,digest,16,10372,3
client,verify,16,0,0
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,0,0
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,2593,2
client,verify,16,5186,2
client,digest,16,7779,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,0,0
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,0,0
client,digest,16,10372,3
server,verify,16,884213,7
server,digest,16,12965,4
client,verify,16,15558,5
client,digest,16,7779,4
server,verify,16,15558,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,5
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,4
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,3
client,verify,16,10372,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,5
client,verify,16,12965,6
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,6
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,12965,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,20744,8
client,digest,16,15558,6
server,verify,16,25930,10
server,digest,16,15558,6
client,verify,16,18151,7
client,digest,16,15558,5
server,verify,16,20744,8
server,digest,16,15558,6
client,verify,16,18151,7
client,digest,16,12965,6
server,verify,16,20744,7
server,digest,16,15558,5
client,verify,16,20744,8
client,digest,16,15558,7
server,verify,16,18151,8
server,digest,16,15558,6
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,23337,8
server,digest,16,10372,5
client,verify,16,15558,6
client,digest,16,12965,4
server,verify,16,12965,5
server,digest,16,10372,5
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,10372,5
client,digest,16,10372,4
server,verify,16,12965,4
server,digest,16,10372,3
client,verify,16,10372,5
client,digest,16,7779,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,4
client,digest,16,10372,4
server,verify,16,12965,6
server,digest,16,10372,4
client,verify,16,12965,4
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,20744,8
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,3
client,verify,16,12965,5
client,digest,16,7779,4
server,verify,16,12965,5
server,digest,16,7779,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,3
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,12965,4
server,verify,16,10372,5
server,digest,16,10372,3
client,verify,16,25930,10
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,3
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,18151,6
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,4
server,digest,16,10372,4
client,verify,16,15558,6
client,digest,16,10372,3
server,verify,16,15558,6
server,digest,16,10372,4
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,0,0
client,digest,16,0,0
server,verify,16,0,0
server,digest,16,0,0
client,verify,16,18151,8
client,digest,16,12965,4
server,verify,16,18151,7
server,digest,16,10372,4
client,verify,16,12965,6
client,digest,16,10372,4
server,verify,16,31116,12
server,digest,16,10372,5
client,verify,16,12965,5
client,digest,16,12965,4
server,verify,16,15558,6
server,digest,16,10372,3
client,verify,16,12965,6
client,digest,16,0,0
server,verify,16,15558,6
server,digest,16,10372,4
client,verify,16,0,0
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,0,0
client,digest,16,10372,4
server,verify,16,15558,6
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,5
server,verify,16,15558,5
server,digest,16,15558,5
client,verify,16,12965,5
client,digest,16,12965,4
server,verify,16,15558,6
server,digest,16,10372,5
client,verify,16,15558,5
client,digest,16,0,0
server,verify,16,15558,5
server,digest,16,10372,5
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,15558,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,12965,4
server,verify,16,15558,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,15558,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,10372,5
server,digest,16,10372,5
client,verify,16,12965,5
client,digest,16,12965,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,10372,5
client,digest,16,10372,4
server,verify,16,15558,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,12965,4
client,verify,16,10372,5
client,digest,16,10372,4
server,verify,16,20744,8
server,digest,16,15558,5
client,verify,16,25930,10
client,digest,16,12965,4
server,verify,16,12965,5
server,digest,16,12965,4
client,verify,16,15558,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,12965,4
client,verify,16,12965,6
client,digest,16,10372,4
server,verify,16,15558,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,3
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,7779,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,7779,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,4
server,digest,16,10372,3
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,3
client,verify,16,10372,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,12965,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,7779,4
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,20744,7
server,digest,16,12965,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,7779,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,4
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,3
client,verify,16,15558,5
client,digest,16,10372,4
server,verify,16,10372,5
server,digest,16,10372,3
client,verify,16,12965,4
client,digest,16,7779,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,15558,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,3
client,verify,16,12965,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,3
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,4
server,digest,16,10372,4
client,verify,16,12965,4
client,digest,16,7779,4
server,verify,16,15558,5
server,digest,16,7779,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,6
client,digest,16,7779,4
server,verify,16,15558,5
server,digest,16,10372,4
client,verify,16,12965,6
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,7779,4
server,verify,16,15558,5
server,digest,16,10372,4
client,verify,16,12965,5
client,digest,16,7779,4
server,verify,16,12965,5
server,digest,16,10372,4
client,verify,16,10372,5
client,digest,16,10372,3
server,verify,16,12965,5
server,digest,16,7779,3
client,verify,16,41488,16
client,digest,16,10372,3
server,verify,16,0,0
server,digest,16,7779,4
client,verify,16,12965,5
client,digest,16,10372,4
server,verify,16,114092,43
server,digest,16,220405,86
client,verify,16,15558,5
client,digest,16,10372,4
server,verify,16,0,0
